event_id,ticker,event_date,entry_date,beta_source,alpha,beta,n_est_obs,vol_z,tone_z,direction,CAR_t1,CAR_t5,CAR_t20,AR_d1,AR_d2,AR_d3,AR_d4,AR_d5,AR_d6,AR_d7,AR_d8,AR_d9,AR_d10,AR_d11,AR_d12,AR_d13,AR_d14,AR_d15,AR_d16,AR_d17,AR_d18,AR_d19,AR_d20
MPHASIS_2025-08-21,MPHASIS,2025-08-21,2025-08-22,market_model,-0.0015104096616858041,1.5807046709875632,120,4.122168882511927,0.9192867577239489,1.0,0.0192839853995277,0.04847373598617437,0.010563779592519668,0.0192839853995277,0.0024129053419042236,0.0005608997550071732,-0.009292976118605047,0.03550892160834032,-0.00205962597765718,-0.010523932212824993,-0.010738624956181522,-0.02146839127113008,-0.004231109973576149,0.018906407671096186,0.03442883179172443,-0.015096728338143035,-0.01264095485398812,0.016312218908346693,-0.0052613087715470165,0.005055175615744137,0.0032225212574440746,0.005255910576861025,-0.03907034585982315
MPHASIS_2025-09-22,MPHASIS,2025-09-22,2025-09-23,market_model,0.00018482795923787512,1.5010442212119732,120,9.640392871724128,-1.1269859062335692,-1.0,-0.00278752452020151,-0.00849748041759319,-0.034428569731114377,-0.00278752452020151,0.0011848083393542399,-0.013863714752132432,0.014441124957531914,-0.007472174442145402,-0.0003139393166681232,0.013229909077290047,0.00883701553407466,0.007037007751404617,-0.002837654088648114,-0.005653015108330825,-0.01493080306805344,-0.008665385324763453,0.0029099523348264733,0.002467751087129162,-0.015009366756626287,-0.040303587194333704,0.011828324042571928,-0.004140256870957632,0.019612958587563505
IDFCFIRSTB_2023-05-02,IDFCFIRSTB,2023-05-02,2023-05-03,market_model,0.00012058979176316158,1.2182064249612368,120,3.679828559880552,0.4596413310342783,1.0,-0.01671607859175233,-0.017238139441676015,0.07858226407014504,-0.01671607859175233,0.0037507336451362665,0.0016843613282984029,0.0036626768665387155,-0.009619832689897072,0.012725477893455241,0.010202389936936436,0.012442758566776253,0.01703173342940008,0.0001787396099364024,-0.0003861235067704797,-0.0035477201147136534,-0.013532417644982288,-0.007638543321192629,0.003285523303799132,0.027352992860357094,0.014930130273273426,-0.00235639305474181,0.01873344208711182,0.006398413193176029
IDFCFIRSTB_2023-06-22,IDFCFIRSTB,2023-06-22,2023-06-23,market_model,0.001508357017098886,1.3646960980290008,120,3.0920623924523425,0.0302397744468737,1.0,-0.0033860191134127645,-0.002144025441387365,-0.028124002535868314,-0.0033860191134127645,-0.004281328252962286,0.0056789634033255175,-0.020796665664868673,0.02064102418653084,-0.047294956625631004,0.01920756566363628,-0.0065763807709346535,0.0001375620101035993,-0.008870744370798562,0.036437788251175204,0.005981881283067851,-0.024863969180713676,0.001973008067144089,-0.02146464164089954,-0.011493919243351452,0.0013006780451783563,-0.016419644743007014,0.03223641932601716,0.013729376834532406
IDFCFIRSTB_2023-07-04,IDFCFIRSTB,2023-07-04,2023-07-05,market_model,0.0017651900610766867,1.3826079577817654,120,7.799481459136752,0.3359600262029006,1.0,-0.006924211275199338,0.02583905701866664,0.03626423738913549,-0.006924211275199338,3.3420149872280536e-05,-0.009149892975845153,0.03610385088947039,0.005775890230368455,-0.025147993816369896,0.00157762460999992,-0.021855508164981798,-0.011785069089251459,0.0009679115425978383,-0.016807851417536507,0.03219074838321416,0.013538570811360706,-0.010140956377384125,0.010470325485943089,-0.018584419413337133,0.01602625261744846,0.028655454461978105,0.01445120881014769,-0.0031311180733601864
IDFCFIRSTB_2023-10-30,IDFCFIRSTB,2023-10-30,2023-10-31,market_model,0.003679812767306607,0.9611188037017991,120,4.049505354630022,0.3247017892180538,1.0,-0.018649313973007595,-0.029310176299193174,-0.09547268142481564,-0.018649313973007595,0.003742463654081752,-0.0025006330697137967,-0.013295202030979846,0.001392509120426311,0.0010920845436738604,0.009991905086540801,0.0030676274154452874,0.007068379841103269,-0.009301349247736318,0.00963548562751548,-0.040099359704950925,-0.010096340874595195,-0.005666127682392444,-0.021747848214116603,0.008151781978831357,-0.0015444181314707402,0.0029247022790615668,-0.017740075761977184,-0.001898952280554683
IDFCFIRSTB_2023-11-15,IDFCFIRSTB,2023-11-15,2023-11-16,market_model,0.0027437485540797554,1.0950949931864316,120,3.009395590081283,0.2689217746638612,1.0,-0.03893671643723991,-0.0650267914683012,-0.12685756212424593,-0.03893671643723991,-0.00890336843970102,-0.005336868579486536,-0.021004308032324333,0.009154470020450592,-0.0005589492515661884,0.003219317317539574,-0.018190485122802413,-0.001206336547220362,0.00045924533048946614,-0.01532286805198681,0.014491338424534516,0.0057303798796424395,-0.031152861850414177,-0.0023308379606835185,-0.01217122277428901,-0.00374364927426133,0.003668106349461714,-0.008676126946266545,0.003954179821877936
IDFCFIRSTB_2024-03-19,IDFCFIRSTB,2024-03-19,2024-03-20,market_model,-0.002288145649064094,1.2291963330725812,120,3.180880955628192,2.384186212377147,1.0,0.012695681650682742,-0.028233356171313752,0.10526853420745495,0.012695681650682742,-0.000514493215701422,0.0029249998529565077,-0.0030524173937695326,-0.04028712706548205,0.02234335670850942,0.023831212011497984,-0.006211349984209749,0.011216642763838928,0.017331058542028446,0.01666403785135194,-0.000685427509584874,0.02684296756803167,0.010875755777510319,-0.003311441657521126,0.008579584614665476,0.009546007437323801,-0.015251067309963312,0.008179846371126119,0.003550707194163674
IDFCFIRSTB_2024-03-22,IDFCFIRSTB,2024-03-22,2024-03-26,market_model,-0.0023962129836895916,1.227657035986658,120,3.226623684135667,-0.1147028709552503,-1.0,-0.00293605146482383,-0.002806202690126115,0.11241342382478695,-0.00293605146482383,-0.04016498277083449,0.022460710230735408,0.02393868308240015,-0.006104561767603359,0.011330189333725413,0.017439060844908018,0.016782503593845772,-0.0005789603696926137,0.02695856589265532,0.010967883657759659,-0.0032203442169046817,0.008679016443219213,0.009643470677367007,-0.015132458459908123,0.00830102175183556,0.0036609506543742753,-0.0006893863643042085,-0.006173437253128621,0.027251550329161073
IDFCFIRSTB_2024-03-28,IDFCFIRSTB,2024-03-28,2024-04-01,market_model,-0.00240235887900288,1.225327942669226,120,6.940587651808002,0.1914325377471341,1.0,0.023943926777698816,0.06343769283115427,0.08887007917342492,0.023943926777698816,-0.006100351291552378,0.011344625799031786,0.01744510834140912,0.016804383204566925,-0.0005752357112502686,0.02697610684525726,0.010949911741761197,-0.0032398752796623694,0.008672096050245257,0.00963357163499095,-0.015110362314725963,0.008327001286033697,0.003670389221131243,-0.0006796612409746159,-0.006149895435995074,0.027242124074087742,-0.04760330244334415,0.010595285363447619,-0.007275767448731865
